Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
,,,,,,,
Tech 2 Salvage Materials,,,,,,,
Artificial Neural Network,6475.41,-15.6%,372,6684.42,1612.44,1555.42,6299.78
Capacitor Console,20023785.02,-5.1%,0,19825854.53,17216014.02,12241179.40,20023785.02
Conductive Thermoplastic,16398.16,-26.8%,0,11550.47,5667.99,3001.08,16398.16
Current Pump,15056.14,-26.8%,170,20970.10,1553.68,3201.63,42008.36
Drone Transceiver,14131.47,+126.4%,173,3708.97,19730.34,2001.09,2058.84
Enhanced Ward Console,14977515.48,+4.6%,67,14977515.48,16092378.30,12222422.68,14588964.83
Impetus Console,9904.10,+232.3%,47,10630.08,11398.86,7911.59,9255.80
Intact Armor Plates,21888713.77,+1.1%,143,22217544.21,19391739.87,18453043.01,22938582.45
Intact Shield Emitter,422177.66,+18.4%,109,468780.44,388521.71,207588.55,787373.08
Interface Circuit,84494.97,-36.0%,671,106583.12,123281.98,53822.20,65842.26
Logic Circuit,161628.07,-59.2%,1500,173171.32,110603.41,111863.50,122930.63
Lorentz Fluid,2539.45,-40.8%,74,2861.60,34.27,4206.64,3521.37
Micro Circuit,3304.10,+51.4%,94,14689.18,6964.74,5446.39,5726.79
Nanite Compound,40135.64,-10.5%,141,40135.64,59657.52,19751.32,39681.40
Power Circuit,1461806.70,-31.5%,593,1517167.96,1863471.34,1016396.99,1389486.05
Power Conduit,25045.91,-80.0%,0,74850.64,37312.98,23908.76,25045.91
Single-crystal Superalloy I-beam,6133846.97,-1.2%,270,6139920.76,5554675.08,4479579.04,6022344.93
Telemetry Processor,83981.19,+7.2%,0,113391.36,5392.15,22004.07,83981.19
Trigger Unit,41424.92,-91.6%,95,272239.92,6679.19,4050.01,38116.57
,,,,,,,
Ice Products,,,,,,,
Helium Isotopes,320.18,-9.4%,9816049,317.66,336.39,372.98,321.19
Hydrogen Isotopes,323.91,+1.9%,62501274,327.40,304.74,339.56,320.87
Nitrogen Isotopes,326.67,+0.4%,12379963,324.74,364.42,377.49,307.97
Oxygen Isotopes,359.12,+8.6%,26929944,371.86,337.96,377.04,349.92
Heavy Water,20.55,+2.2%,31488124,21.44,17.46,25.32,21.72
Liquid Ozone,244.53,+2.2%,20586417,236.08,254.25,339.32,220.92
Strontium Clathrates,457.39,-18.2%,1980347,451.79,447.78,564.18,351.25
,,,,,,,
Starbase Fuel,,,,,,,
Coolant,6736.23,+33.5%,1041241,7426.77,5284.64,4190.62,7475.30
Enriched Uranium,11725.45,-7.6%,812947,11962.65,11276.22,12635.77,11840.36
Mechanical Parts,4874.07,-9.7%,665041,4584.86,5148.52,6958.20,3838.73
Oxygen,214.90,-6.0%,5477888,212.48,205.66,189.35,257.95
Robotics,25470.53,+2.3%,257251,25212.26,27172.28,22978.87,22394.04
,,,,,,,
Datacores,,,,,,,
Datacore - Amarrian Starship Engineering,177555.31,+12.6%,229,165234.92,188813.89,203073.44,147216.56
Datacore - Caldari Starship Engineering,136172.54,+17.5%,1097,127245.83,145453.18,241447.83,105445.30
Datacore - Electromagnetic Physics,78562.05,-23.6%,754,94157.58,71670.60,197289.16,65154.88
Datacore - Electronic Engineering,238471.57,+3.0%,7894,235945.99,243002.46,252456.29,225341.91
Datacore - Gallentean Starship Engineering,151216.16,-28.0%,2485,149467.35,137595.31,153537.92,140523.81
Datacore - Graviton Physics,120415.49,+1.3%,722,392409.33,120824.07,211780.59,95584.26
Datacore - High Energy Physics,95324.53,+1.8%,1330,155038.45,95324.53,186459.73,158766.44
Datacore - Hydromagnetic Physics,204975.69,+35.5%,2362,225155.84,206830.83,276371.67,185958.07
Datacore - Laser Physics,155615.50,+2.8%,869,155615.50,139841.93,238436.48,92979.97
Datacore - Mechanical Engineering,318213.02,+3.7%,22192,338626.88,295245.78,334686.77,339245.14
Datacore - Minmatar Starship Engineering,354904.67,+1.4%,14526,387425.60,354709.14,382170.06,370316.76
Datacore - Molecular Engineering,217791.60,+13.1%,2244,225917.42,203099.63,403412.32,170952.79
Datacore - Nanite Engineering,144310.78,+28.9%,0,185960.71,228413.84,231145.30,144310.78
Datacore - Nuclear Physics,270171.02,+22.1%,5175,269946.53,252328.55,303553.77,311056.98
Datacore - Plasma Physics,152072.11,+31.5%,0,130609.13,208084.16,617241.38,152072.11
Datacore - Quantum Physics,298494.23,+13.6%,0,340213.87,396181.23,299032.38,298494.23
Datacore - Rocket Science,124101.11,+48.6%,0,159355.27,165054.49,191288.15,124101.11
,,,,,,,
Decryptors,,,,,,,
Advanced Theories,10984597.40,-10.4%,0,10038672.74,10761395.10,8103127.37,10984597.40
Assembly Instructions,32003770.67,+13.3%,0,31600086.09,30666888.51,21187499.75,32003770.67
Calibration Data,3753789.90,+6.7%,323,4059975.93,3551629.29,4412979.17,4249820.01
Circuitry Schematics,5200196.31,-11.3%,211,5221788.51,5089526.05,4453345.83,6362299.48
Circular Logic,706661.77,+18.2%,30,706661.77,1950071.42,3075000.00,932877.36
Classic Doctrine,7581448.96,-10.9%,32,7581448.96,7404599.90,7500000.00,9338567.03
Collision Measurements,4408873.54,+67.3%,0,4960275.92,5946526.30,5340000.00,4408873.54
Engagement Plan,5704398.66,+3.4%,74,6469684.06,5512761.87,10416666.67,6948310.87
Formation Layout,6961833.19,-16.7%,0,5529781.03,5336226.42,3608750.00,6961833.19
Installation Guide,18327684.22,+11.3%,0,32220000.06,30437932.71,47500000.00,18327684.22
Interface Alignment Chart,4204866.31,-4.9%,109,4210276.69,4599846.16,8149999.50,3852330.32
Operation Handbook,7191738.81,+3.3%,654,7322219.22,7042960.46,6615145.52,9045254.01
Prototype Diagram,4211789.12,+19.0%,0,6149570.07,6980000.04,12000000.00,4211789.12
Sacred Manifesto,3703168.07,-0.3%,125,3703168.07,4961095.21,3627272.73,4379000.42
Stolen Formulas,34380127.92,+39.6%,0,34600002.42,49000000.00,24800000.00,34380127.92
Symbiotic Figures,5708035.81,+44.5%,0,6794938.07,4402701.50,5985785.71,5708035.81
Test Reports,11427000.42,+13.6%,15,13235500.61,10557142.87,10625000.00,9794313.88
Tuning Instructions,5910875.32,+14.1%,24,6224737.27,5100133.34,8050052.63,5255689.34
User Manual,2381523.40,-16.0%,0,3097146.88,2671510.49,5142928.57,2381523.40
War Strategon,21013074.51,+42.8%,0,21378333.21,43285285.71,38499999.99,21013074.51
,,,,,,,
Raw Moon Materials,,,,,,,
Atmospheric Gases,87.64,-71.5%,0,134.68,134.25,91.74,87.64
Cadmium,1485.38,+17.7%,0,1698.34,1604.71,1455.32,1485.38
Caesium,643.63,+132.9%,0,1660.52,871.20,0.00,643.63
Chromium,2171.41,-53.9%,0,1605.60,2723.83,2481.69,2171.41
Cobalt,636.95,-4.2%,0,607.10,313.67,49.32,636.95
Dysprosium,18136.60,+10.3%,0,13132.13,17675.09,200000.00,18136.60
Evaporite Deposits,506.71,-11.2%,285900,499.36,477.12,238.67,340.05
Hafnium,150.12,-57.3%,378160,334.45,728.48,148.59,588.17
Hydrocarbons,77.41,-9.6%,835779,75.11,142.41,4.49,104.57
Mercury,4376.08,-20.0%,0,3177.98,2115.51,1050.81,4376.08
Neodymium,18315.41,+31.0%,0,22553.79,14193.69,2000.00,18315.41
Platinum,2146.74,+7.0%,577905,2189.36,2404.16,924.39,2329.19
Promethium,11286.29,+254.4%,0,13087.27,10361.78,0.00,11286.29
Scandium,287.77,-57.9%,725500,287.76,499.29,110.17,384.09
Silicates,314.34,-7.7%,0,274.59,239.77,25.12,314.34
Technetium,39897.55,+37.9%,0,34368.18,16648.43,2182.83,39897.55
Thulium,530.03,-5.1%,0,671.79,732.59,0.00,530.03
Titanium,1214.30,+1135.3%,29084,1143.25,523.87,567.06,812.72
Tungsten,419.42,-28.5%,0,376.61,671.98,315.95,419.42
Vanadium,1194.62,-49.6%,137291,1190.26,1217.22,925.23,1316.21
,,,,,,,
Processed Moon Materials,,,,,,,
Caesarium Cadmide,2747.92,-98.9%,0,2666.27,553.63,4499.99,2747.92
Carbon Polymers,365.40,+91.6%,0,428.72,123.92,344.54,365.40
Ceramic Powder,414.54,+32.7%,239729,435.61,707.95,357.66,375.91
Crystallite Alloy,1705.76,-44.6%,0,1377.29,1968.24,2151.54,1705.76
Dysporite,7608.20,-95.2%,0,14997.95,7741.60,0.00,7608.20
Fernite Alloy,869.52,+3.4%,115046,813.10,1210.93,930.73,710.89
Ferrofluid,11825.66,-28.1%,0,8891.49,515.44,0.00,11825.66
Fluxed Condensates,8426.63,-5.1%,0,3454.97,4611.61,0.00,8426.63
Hexite,1318.36,-77.2%,231047,1160.60,2697.73,3064.08,3068.50
Hyperflurite,9052.27,+2.2%,0,9115.20,3856.74,42684.55,9052.27
Neo Mercurite,12100.97,-66.9%,0,10695.48,3545.74,9400.00,12100.97
Platinum Technite,23530.37,-10.8%,28533,11291.01,23944.07,73.13,23871.43
Prometium,6851.83,+60.5%,0,4487.91,5159.08,0.00,6851.83
Rolled Tungsten Alloy,1451.97,+106.6%,0,1984.29,2084.56,1174.00,1451.97
Silicon Diborite,958.73,-21.8%,152578,958.73,979.26,386.50,396.62
Solerium,2220.32,-95.2%,0,3273.46,498.56,0.00,2220.32
Sulfuric Acid,651.12,+13.8%,215006,528.24,469.75,1299.14,715.44
Titanium Chromide,2682.58,-98.2%,0,2761.10,727.94,57.00,2682.58
Vanadium Hafnite,1508.80,+92.1%,0,2725.63,1074.84,1304.74,1508.80
,,,,,,,
Advanced Moon Materials,,,,,,,
Crystalline Carbonide,81.10,+11.0%,16683047,81.12,81.61,46.09,73.80
Fermionic Condensates,14941.31,+20.5%,32640,14941.31,25559.85,18467.67,16863.42
Fernite Carbide,72.90,+6.2%,41800871,72.35,63.82,98.25,68.87
Ferrogel,11113.88,+1.2%,171372,11178.91,10930.56,8647.13,10112.34
Fullerides,1200.51,-12.5%,1736315,1200.51,1126.41,806.58,976.89
Hypersynaptic Fibers,2749.53,+1.6%,445017,2749.53,3171.92,1470.10,2723.19
Nanotransistors,3209.16,+4.2%,2846608,3203.24,3461.61,3017.84,3249.34
Phenolic Composites,495.31,-3.1%,733839,466.07,641.47,283.17,421.04
Sylramic Fibers,128.69,-4.3%,18652637,127.79,142.16,138.45,126.71
Titanium Carbide,82.14,-1.4%,13295882,82.14,77.39,50.25,81.79
Tungsten Carbide,74.03,+6.6%,3241241,74.03,88.35,27.01,74.81
,,,,,,,
Tech 2 Construction Components,,,,,,,
Antimatter Reactor Unit,32763.20,+0.7%,2006,32785.16,32626.63,37000.00,33761.75
Crystalline Carbonide Armor Plate,6241.41,+140.3%,80490,6416.86,5204.45,3085.39,4692.56
Deflection Shield Emitter,17185.19,+0.1%,15159,17214.83,18595.34,36803.41,14289.99
Electrolytic Capacitor Unit,25775.43,+16.4%,18044,25775.43,24715.20,2644.68,23627.86
Emp Pulse Generator,9923.44,+123.3%,0,12118.78,17425.05,6420.80,9923.44
Fernite Carbide Composite Armor Plate,5366.69,-1.8%,157302,5366.69,5294.83,8451.72,4813.99
Fusion Reactor Unit,31305.83,-7.4%,0,29295.76,29831.92,36263.38,31305.83
Fusion Thruster,14329.30,+11.7%,0,13273.62,14336.11,5086.33,14329.30
Gravimetric Sensor Cluster,13117.02,+10.5%,0,14328.42,14624.07,20464.56,13117.02
Graviton Pulse Generator,15276.42,+1.4%,5086,15276.42,23570.72,9999.19,13144.56
Graviton Reactor Unit,29822.83,+9.5%,0,28802.80,28683.71,27789.20,29822.83
Ion Thruster,15925.14,+19.2%,6480,15925.14,15554.46,72060.66,15516.85
Ladar Sensor Cluster,13633.06,+0.3%,10392,13633.06,14450.85,33186.16,11513.45
Laser Focusing Crystals,19884.79,+10.6%,3057,19817.65,20800.81,5140.00,15888.51
Linear Shield Emitter,14711.41,+18.3%,0,14505.95,17400.17,48203.40,14711.41
Magnetometric Sensor Cluster,14526.42,+18.4%,0,11210.70,17509.19,8466.87,14526.42
Magpulse Thruster,13039.65,+7.4%,0,15715.72,14668.60,9643.04,13039.65
Nanoelectrical Microprocessor,17991.09,+7.6%,0,20169.91,18843.11,2762.50,17991.09
Nanomechanical Microprocessor,22293.50,+3.1%,40944,22293.50,18600.50,6828.93,18634.50
Nuclear Pulse Generator,13599.93,-2.3%,4482,13526.95,13862.22,1221.93,9949.79
Nuclear Reactor Unit,32167.28,-0.5%,1505,32167.28,33306.45,28574.93,32345.63
Oscillator Capacitor Unit,25497.02,-2.0%,15680,26008.53,21895.86,7804.48,26139.88
Particle Accelerator Unit,20406.03,+7.7%,8638,20406.03,26741.32,4915.13,25768.97
Photon Microprocessor,18976.10,+21.2%,0,22989.31,18881.62,15778.82,18976.10
Plasma Pulse Generator,11187.37,-10.6%,0,13566.59,15824.28,1600.00,11187.37
Plasma Thruster,16341.83,-4.0%,12006,16341.83,15601.23,25666.28,13326.75
Pulse Shield Emitter,16224.88,+133.3%,4555,16229.58,16645.42,39512.74,14855.89
Quantum Microprocessor,17984.50,+6.2%,0,19266.90,19086.77,11831.62,17984.50
Radar Sensor Cluster,11980.24,+24.8%,0,12648.53,15176.86,8000.00,11980.24
Scalar Capacitor Unit,23257.95,-10.7%,0,22074.87,20144.98,2534.15,23257.95
Superconductor Rails,15007.05,+17.9%,0,17812.46,16031.37,9723.29,15007.05
Sustained Shield Emitter,15841.85,+26.2%,18724,15568.29,19987.24,57099.64,17641.13
Tesseract Capacitor Unit,27534.12,-13.6%,16645,30471.92,21481.41,15345.93,23098.87
Thermonuclear Trigger Unit,22400.90,-10.3%,15671,20718.86,35243.93,31020.41,20880.62
Titanium Diborite Armor Plate,4999.52,+8.0%,0,5819.71,5411.23,6680.75,4999.52
Tungsten Carbide Armor Plate,4280.66,+25.8%,0,5148.32,5582.30,7984.55,4280.66
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,1860.42,+44.6%,136911,1959.15,1348.27,1829.93,2749.60
Electronic Parts,790.99,-2.9%,8550984,787.27,793.63,705.31,803.52
Guidance Systems,6031.63,-73.4%,115846,6325.72,3493.57,2334.19,8440.92
Hydrogen Batteries,513.18,+9.7%,0,1363.33,588.05,590.21,513.18
Miniature Electronics,2665.53,+6.9%,52780,2978.40,2022.00,112.71,3230.35
Rocket Fuel,4922.15,-13.7%,114830,5154.51,3109.47,1407.89,4692.76
Superconductors,1851.91,-29.6%,175983,1842.57,1918.81,1505.98,2722.98
Transmitter,3754.00,-6.8%,58612,3765.52,3479.65,2875.31,3012.05
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,407.23,+5.9%,160,300.00,407.23,12.82,181.22
Central System Controller,402.58,-37.9%,59,400.03,406.25,11.00,1030.56
Defensive Control Node,3952.94,-24.1%,573,4000.06,3413.04,5565.44,6309.84
Electromechanical Hull Sheeting,198.54,+0.7%,8684,188.42,200.00,13.03,541.00
Emergent Combat Analyzer,206.36,-2.7%,848,200.44,245.31,12.99,606.25
Emergent Combat Intelligence,2465.98,+309.6%,0,9261.71,5830.72,383.75,2465.98
Fused Nanomechanical Engines,356.19,+27.7%,369,350.07,368.77,30008.79,523.66
Heuristic Selfassemblers,243.85,+2.5%,122,278.77,243.85,15008.35,414.04
Jump Drive Control Nexus,1189.43,+68.1%,132,994.96,2000.00,11.09,1048.38
Melted Nanoribbons,4665198.62,+3.2%,702,5187336.38,4667703.48,3915199.42,5387152.13
Modified Fluid Router,13212.42,-54.0%,35572,13003.10,15000.01,1002.45,19944.65
Neurovisual Input Matrix,252.47,-1.0%,1072,309.62,249.67,500.16,578.52
Powdered C-540 Graphite,600.25,+0.3%,13030,200.45,602.15,12.99,735.09
Resonance Calibration Matrix,780.00,+2.6%,118,1010.55,800.01,12.99,1126.20
Thermoelectric Catalysts,4660.82,+6.8%,0,4862.64,3913.53,341.39,4660.82
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,20845174.11,-37.6%,0,17080235.93,6671971.33,0.00,20845174.11
Intact Electromechanical Component,20844212.77,-96.2%,0,9574939.26,10001707.00,0.00,20844212.77
Intact Hull Section,57928868.16,+3.6%,0,72555555.89,70200000.00,0.00,57928868.16
Intact Power Cores,19385491.88,-22.6%,0,22500065.00,10001707.00,0.00,19385491.88
Intact Thruster Sections,18089432.81,-99.9%,0,14901871.93,4289760.14,0.00,18089432.81
Intact Weapon Subroutines,54667861.33,-63.4%,0,15203999.90,10001707.00,0.00,54667861.33
Malfunctioning Armor Nanobot,8815113.86,-37.6%,0,7371496.58,3416667.44,0.00,8815113.86
Malfunctioning Electromechanical Component,3085501.45,-35.2%,0,3062500.92,2477846.69,0.00,3085501.45
Malfunctioning Hull Section,16339762.01,-17.4%,0,18242500.00,27909182.01,0.00,16339762.01
Malfunctioning Power Cores,6137619.93,-59.3%,0,4378868.33,6115177.06,20000000.00,6137619.93
Malfunctioning Thruster Sections,5343777.42,-6.4%,0,5000000.37,2000000.93,0.00,5343777.42
Malfunctioning Weapon Subroutines,19657475.33,-49.1%,0,9454546.64,7890625.79,20000000.00,19657475.33
Wrecked Armor Nanobot,201333.16,-90.1%,30,201333.16,388011.76,2002500.00,26425.65
Wrecked Electromechanical Component,13032.03,+147.1%,0,28787.23,32359.84,1934666.67,13032.03
Wrecked Hull Section,2085137.47,-4.1%,0,4290908.90,8378749.75,26571428.57,2085137.47
Wrecked Power Cores,7658.59,+252.5%,0,28726.70,39328.58,1047692.31,7658.59
Wrecked Thruster Sections,8927.47,+236.6%,0,37136.10,36408.17,1676666.67,8927.47
Wrecked Weapon Subroutines,329537.48,-69.7%,0,139474.10,108076.92,1108000.00,329537.48
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,8678.57,-54.1%,399,5138.24,12544.38,750250.12,1894.59
Datacore - Electronic Subsystems Engineering,2248.90,+48.2%,0,3723.70,6950.92,404766.67,2248.90
Datacore - Engineering Subsystems Engineering,1444.60,-30.8%,0,2678.81,19204.52,3915.78,1444.60
Datacore - Offensive Subsystems Engineering,3354.21,-70.2%,308,2788.90,8535.05,1707214.29,880.95
Datacore - Propulsion Subsystems Engineering,1762.15,+89.2%,0,5693.30,2803.86,556431.37,1762.15
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,134974.41,-88.9%,227,135068.12,342055.57,279383.56,673908.94
Amarr Hybrid Tech Decryptor,116117.44,-22.5%,0,104765.97,80000.00,5399999.80,116117.44
Caldari Hybrid Tech Decryptor,2577541.73,+45.5%,93,2690940.36,2826064.21,3175000.00,3871786.76
Gallente Hybrid Tech Decryptor,37527.78,+203.8%,36,41044.67,74578.84,300005.00,116748.13
Minmatar Hybrid Tech Decryptor,92014.43,-98.0%,0,83941.57,79000.00,1000002.73,92014.43
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,1933.46,+3.5%,42627,2611.31,2021.67,1318.72,5629.24
Fullerite-C32,15081.63,-8.5%,0,9870.83,11831.01,2689.68,15081.63
Fullerite-C50,5039.43,-0.8%,77262,5039.43,3337.76,1163.88,5376.69
Fullerite-C60,228.28,+75.2%,126463,228.28,222.29,63.42,398.81
Fullerite-C70,30.21,-63.1%,47126,30.21,150.01,416.55,220.18
Fullerite-C72,2634.39,-99.6%,27383,2729.52,2000.22,606.75,4933.42
Fullerite-C84,70.38,-31.7%,22341,312.49,72.20,392.29,286.22
Fullerite-C320,64116.64,-68.6%,37808,64290.80,51960.57,76429.89,84128.78
Fullerite-C540,38698.62,-22.5%,0,32682.80,40645.86,3550.50,38698.62
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,2334481.00,-93.6%,294,2650588.01,2791888.26,0.00,2850190.17
Carbon-86 Epoxy Resin,1608421.99,-30.6%,0,1316864.82,1079405.66,0.00,1608421.99
Fullerene Intercalated Graphite,748.25,-39.9%,7330,748.25,9000.00,0.00,1000.90
Fulleroferrocene,1294.80,+54.4%,30169,1139.54,1210.44,0.00,1786.29
Graphene Nanoribbons,74836.46,+20.3%,2317,73973.80,53301.82,0.00,83466.13
Lanthanum Metallofullerene,6349.67,-76.4%,0,5885.03,2509.19,0.00,6349.67
Methanofullerene,4842.29,+75.5%,29763,8423.68,4043.22,0.00,11660.96
PPD Fullerene Fibers,7651.59,+16.3%,27664,8350.64,4529.43,0.00,9496.55
Scandium Metallofullerene,51622.51,-37.1%,0,39965.15,32943.56,0.00,51622.51
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,1846.70,-2.5%,0,1515.95,1033.51,0.00,1846.70
Azure Mykoserocin,3780.30,-27.3%,8897,4739.71,3151.46,3562.12,6674.67
Celadon Mykoserocin,12324.68,-91.9%,0,300.00,8788.94,0.00,12324.68
Golden Mykoserocin,1745.65,+186.4%,0,1999.27,2937.59,0.00,1745.65
Lime Mykoserocin,5780.44,-65.4%,0,2377.90,8530.31,1.00,5780.44
Malachite Mykoserocin,14158.18,-100.0%,0,0.00,0.00,0.00,14158.18
Vermillion Mykoserocin,3891.17,+28.5%,20458,3891.17,4993.33,7829.01,7517.62
Viridian Mykoserocin,8251.92,-80.6%,0,9919.56,20000.00,0.00,8251.92
Amber Cytoserocin,33079.07,+20.9%,4667,39860.42,66304.89,11.13,54086.22
Azure Cytoserocin,35180.80,-26.1%,3468,34954.33,50904.67,45000.00,38122.79
Celadon Cytoserocin,94001.47,-36.2%,0,62018.70,74532.57,0.00,94001.47
Golden Cytoserocin,63232.44,-100.0%,0,0.00,0.00,0.00,63232.44
Lime Cytoserocin,47848.03,+25.4%,0,30727.16,46640.34,2000.00,47848.03
Malachite Cytoserocin,82754.38,-63.7%,0,59382.43,0.00,0.00,82754.38
Vermillion Cytoserocin,66545.14,-1.4%,2625,66545.14,27050.89,0.00,99577.12
Viridian Cytoserocin,79543.49,-37.1%,0,40449.59,50000.00,0.00,79543.49
,,,,,,,
Planetary Raw Materials (R0),,,,,,,
Aqueous Liquids,1.11,-0.5%,23953103,1.28,0.70,0.58,1.53
Autotrophs,3.29,-39.0%,21060609,3.90,5.85,4.00,3.43
Base Metals,1.34,-16.6%,39316788,1.26,1.71,0.92,1.97
Carbon Compounds,1.24,+3.4%,36832835,1.31,0.95,0.36,1.44
Complex Organisms,6.03,-25.4%,3477495,6.06,1.61,2.80,2.91
Felsic Magma,3.78,-16.9%,13571399,3.35,5.18,3.09,3.89
Heavy Metals,2.02,+4.3%,57295266,1.84,2.31,1.51,3.21
Ionic Solutions,3.49,+14.7%,27405876,3.38,3.47,1.76,3.89
Micro Organisms,1.66,-37.9%,61804342,1.63,1.67,2.84,1.94
Noble Gas,1.68,-42.8%,115129365,0.97,1.94,0.84,1.80
Noble Metals,4.09,-8.0%,44485827,4.38,4.48,6.38,3.56
Non-CS Crystals,3.22,-2.8%,19435988,3.32,2.82,8.49,4.47
Planktic Colonies,5.03,-70.0%,14132861,4.75,6.91,2.53,3.74
Reactive Gas,3.78,-7.4%,12581000,3.55,3.83,6.63,2.96
Suspended Plasma,1.49,-10.6%,33414122,1.45,1.41,0.75,2.21
,,,,,,,
Planetary Processed Materials (P1),,,,,,,
Bacteria,213.81,-1.8%,1826807,219.42,216.22,149.91,302.46
Biofuels,210.60,-19.3%,1726476,218.87,170.45,215.25,170.90
Biomass,596.43,-0.1%,1235017,617.20,534.55,667.25,685.65
Chiral Structures,485.19,-44.6%,503597,608.72,228.26,364.64,434.53
Electrolytes,504.10,+1.2%,657745,523.52,519.65,545.45,586.37
Industrial Fibers,500.33,-0.4%,774151,507.62,446.75,639.28,437.10
Oxidizing Compound,433.57,-37.5%,542931,491.60,317.88,198.52,331.32
Oxygen,214.90,-6.0%,5477888,212.48,205.66,189.35,257.95
Plasmoids,231.61,-13.6%,880505,242.37,186.72,244.02,258.93
Precious Metals,593.61,-7.3%,2077509,586.47,619.76,772.27,538.65
Proteins,537.58,-7.0%,382875,539.36,501.43,707.69,480.59
Reactive Metals,181.46,+10.2%,1149779,182.85,169.90,233.64,247.83
Silicon,476.59,-16.1%,1658889,457.20,624.28,455.13,366.76
Toxic Metals,406.00,+0.0%,2318002,402.67,417.47,324.79,460.06
Water,101.91,+5.5%,1431842,99.94,101.31,128.10,194.56
,,,,,,,
Planetary Refined Commodities (P2),,,,,,,
Biocells,5208.81,+15.2%,74916,5269.31,5078.46,2000.00,6352.69
Construction Blocks,1860.42,+44.6%,136911,1959.15,1348.27,1829.93,2749.60
Consumer Electronics,2785.33,-6.7%,62141,2930.51,2290.16,452.72,2255.00
Coolant,6736.23,+33.5%,1041241,7426.77,5284.64,4190.62,7475.30
Enriched Uranium,11725.45,-7.6%,812947,11962.65,11276.22,12635.77,11840.36
Fertilizer,1952.67,-41.6%,21435,2119.76,326.94,1009.63,2080.05
Genetically Enhanced Livestock,6251.63,+16.8%,7640,6305.88,13184.37,4152.40,9188.50
Livestock,1366.79,+104.9%,46826,1375.47,1168.85,689.01,2428.15
Mechanical Parts,4874.07,-9.7%,665041,4584.86,5148.52,6958.20,3838.73
Microfiber Shielding,7444.32,+7.5%,16731,7420.53,12156.05,100.00,7317.90
Miniature Electronics,2665.53,+6.9%,52780,2978.40,2022.00,112.71,3230.35
Nanites,2010.74,-15.5%,74664,2057.18,1704.50,1079.46,3965.85
Oxides,6893.40,-27.4%,22899,6858.28,6664.07,221.55,8335.70
Polyaramids,7677.77,+4.2%,18002,8276.39,14029.90,0.00,8762.77
Polytextiles,1930.33,+52.2%,28756,2061.64,464.26,345.40,2744.24
