Typename,Index,Change to Last Day,Movement,Heimatar,Metropolis,Molden Heath,Jita
Cobalt,1474.37,-97.1%,0,592.72,616.38,49.32,1474.37
Dysprosium,17268.72,+15.8%,0,13132.13,17391.33,200000.00,17268.72
Evaporite Deposits,193.19,-2.2%,0,282.91,342.02,238.67,193.19
Hafnium,707.47,-29.3%,0,445.26,663.31,132.93,707.47
Hydrocarbons,101.89,-11.7%,0,64.75,99.36,4.49,101.89
Mercury,2077.32,-22.6%,0,3298.14,2703.75,1050.81,2077.32
Neodymium,18685.16,+28.4%,0,22553.79,14929.37,2000.00,18685.16
Platinum,2329.55,+7.1%,0,2603.21,2450.36,924.39,2329.55
Promethium,10528.95,+279.9%,0,13087.27,10361.78,0.00,10528.95
Scandium,390.50,-66.3%,0,161.38,422.55,176.43,390.50
Silicates,176.24,-16.0%,0,217.81,198.41,25.12,176.24
Technetium,50127.39,-18.2%,0,35620.79,40839.08,2182.83,50127.39
Thulium,608.07,-17.3%,0,671.79,732.59,0.00,608.07
Titanium,647.55,+131.6%,0,925.95,1076.20,567.06,647.55
Tungsten,409.26,+27.1%,0,303.71,515.05,276.11,409.26
Vanadium,1380.73,+15.8%,0,1207.41,1402.24,1034.74,1380.73
,,,,,,,
Processed Moon Materials,,,,,,,
Caesarium Cadmide,2253.74,+10.9%,0,2666.27,1870.35,4499.99,2253.74
Carbon Polymers,307.59,+125.3%,0,243.64,183.42,344.54,307.59
Ceramic Powder,367.80,-18.4%,0,372.09,572.04,252.37,367.80
Crystallite Alloy,1854.88,-59.6%,0,1498.61,1603.09,2025.39,1854.88
Dysporite,11526.29,-30.6%,0,13618.94,6732.78,0.00,11526.29
Fernite Alloy,2144.47,-55.9%,0,870.23,974.49,1030.46,2144.47
Ferrofluid,10732.19,+25.8%,0,8891.49,526.11,0.00,10732.19
Fluxed Condensates,8306.79,-3.7%,0,3454.97,7648.73,0.00,8306.79
Hexite,2473.17,-59.6%,0,847.02,2425.56,3064.08,2473.17
Hyperflurite,7312.50,-98.6%,0,9040.10,3856.74,42684.55,7312.50
Neo Mercurite,14031.84,-71.5%,0,10536.71,3547.43,9400.00,14031.84
Platinum Technite,26738.99,-62.6%,0,10675.11,23979.04,73.13,26738.99
Prometium,8829.86,+24.6%,0,4487.91,2435.08,0.00,8829.86
Rolled Tungsten Alloy,2040.36,+22.5%,0,2273.10,1996.05,1174.00,2040.36
Silicon Diborite,485.50,+75.1%,0,603.43,1007.48,386.50,485.50
Solerium,2952.32,-96.4%,0,3273.46,498.56,0.00,2952.32
Sulfuric Acid,645.03,-61.2%,0,210.51,598.12,1334.21,645.03
Titanium Chromide,1756.49,+42.2%,0,2761.10,47.98,57.00,1756.49
Vanadium Hafnite,2099.24,+42.9%,0,2889.72,1074.84,1372.90,2099.24
,,,,,,,
Advanced Moon Materials,,,,,,,
Crystalline Carbonide,71.10,+14.3%,13469117,71.10,78.36,46.41,71.29
Fermionic Condensates,21042.20,-5.0%,8154,21042.20,22908.20,16132.89,17323.83
Fernite Carbide,78.21,+11.7%,21681231,78.21,69.38,68.29,78.87
Ferrogel,10823.02,-0.2%,101882,10823.02,10625.31,7270.90,9019.10
Fullerides,1201.95,-2.0%,2471973,1178.27,1268.02,566.25,1113.43
Hypersynaptic Fibers,2759.27,-0.3%,476894,2759.27,2915.14,3768.80,2870.49
Nanotransistors,3291.81,-5.8%,2503791,3291.81,4050.75,3426.52,3142.20
Phenolic Composites,475.25,+1.0%,1714142,475.25,633.34,170.16,477.68
Sylramic Fibers,133.07,+22.5%,16872980,133.07,148.74,130.74,132.40
Titanium Carbide,77.68,+2.6%,0,74.09,80.55,50.29,77.68
Tungsten Carbide,82.53,+19.7%,0,92.73,78.90,24.95,82.53
,,,,,,,
Tech 2 Construction Components,,,,,,,
Antimatter Reactor Unit,32205.20,+0.8%,0,32388.94,31961.07,37000.00,32205.20
Crystalline Carbonide Armor Plate,4575.51,-10.2%,0,5027.50,5271.89,14849.75,4575.51
Deflection Shield Emitter,16488.70,-15.1%,5350,16488.70,18162.20,11252.98,13750.99
Electrolytic Capacitor Unit,26063.52,-4.3%,0,24950.66,26473.01,2644.68,26063.52
Emp Pulse Generator,11637.30,+33.1%,0,14113.16,22696.42,6573.48,11637.30
Fernite Carbide Composite Armor Plate,4995.63,+0.1%,0,4972.58,5270.22,8451.72,4995.63
Fusion Reactor Unit,25341.71,-9.8%,0,31850.62,28747.64,37630.15,25341.71
Fusion Thruster,13492.72,+5.2%,0,13905.54,15964.64,5086.33,13492.72
Gravimetric Sensor Cluster,14802.66,-18.9%,0,14141.49,15507.33,20464.56,14802.66
Graviton Pulse Generator,13691.28,+16.8%,0,15990.00,22707.67,9999.19,13691.28
Graviton Reactor Unit,27949.28,+17.9%,0,32964.31,31612.69,27789.20,27949.28
Ion Thruster,13946.75,+19.4%,0,16690.81,15368.28,72060.66,13946.75
Ladar Sensor Cluster,11930.03,+41.8%,0,18414.19,13862.17,33186.16,11930.03
Laser Focusing Crystals,16887.09,+36.1%,0,24312.34,20028.92,5140.00,16887.09
Linear Shield Emitter,18653.64,-3.6%,10930,18653.64,17145.31,48203.40,15624.59
Magnetometric Sensor Cluster,11512.27,-29.4%,0,11730.41,14003.44,8466.87,11512.27
Magpulse Thruster,13806.97,-13.1%,0,15643.36,12061.26,9643.04,13806.97
Nanoelectrical Microprocessor,20262.26,+13.1%,0,21065.55,19279.40,2762.50,20262.26
Nanomechanical Microprocessor,20648.03,+11.3%,0,23681.74,25157.67,6828.93,20648.03
Nuclear Pulse Generator,14859.19,-42.8%,0,12699.90,14922.46,1221.93,14859.19
Nuclear Reactor Unit,30794.40,+6.3%,0,32163.02,31473.41,28574.93,30794.40
Oscillator Capacitor Unit,22518.85,-2.3%,0,23800.76,22000.50,7804.48,22518.85
Particle Accelerator Unit,16799.76,+31.0%,0,22974.53,21606.11,4915.13,16799.76
Photon Microprocessor,18966.60,-29.2%,0,24486.39,22966.35,16199.40,18966.60
Plasma Pulse Generator,9863.36,+1.4%,0,13366.67,19509.13,1600.00,9863.36
Plasma Thruster,16499.24,+1.4%,0,16747.38,15695.56,25666.28,16499.24
Pulse Shield Emitter,14379.50,+10.9%,0,15655.05,15935.17,39512.74,14379.50
Quantum Microprocessor,19673.75,-16.7%,0,19319.69,18953.84,11831.62,19673.75
Radar Sensor Cluster,12836.86,-0.3%,33631,12806.15,14866.50,8000.00,16168.55
Scalar Capacitor Unit,24213.27,-32.7%,0,22342.85,20952.81,2534.15,24213.27
Superconductor Rails,23791.33,+14.3%,2718,21733.94,24133.85,9723.29,15035.38
Sustained Shield Emitter,14731.48,+15.3%,0,18237.87,18949.40,37638.46,14731.48
Tesseract Capacitor Unit,30996.01,-3.2%,0,28842.12,24914.27,15345.93,30996.01
Thermonuclear Trigger Unit,18773.97,+22.4%,0,23638.49,38700.50,28974.36,18773.97
Titanium Diborite Armor Plate,5993.80,-34.9%,0,5346.10,5358.82,6680.75,5993.80
Tungsten Carbide Armor Plate,5409.56,+0.2%,0,5387.72,5235.36,7984.55,5409.56
,,,,,,,
Tech 2 Production,,,,,,,
Construction Blocks,3595.19,+25.2%,60176,3595.19,1513.46,1573.02,3520.97
Electronic Parts,779.16,+1.8%,7076859,731.82,810.81,711.47,795.00
Guidance Systems,5024.87,-10.4%,46903,4819.74,5375.56,4694.17,6214.73
Hydrogen Batteries,764.56,-39.8%,64437,1155.76,591.21,589.05,504.40
Miniature Electronics,3568.60,+5.1%,65349,3568.60,1326.83,228.97,4035.28
Rocket Fuel,5463.19,+2.5%,69600,5910.31,3942.81,4705.60,7842.21
Superconductors,2166.01,-30.3%,40942,2174.89,1693.42,1131.02,2667.15
Transmitter,3170.39,-20.8%,11066,3776.27,2709.88,1407.76,3358.22
,,,,,,,
Ancient Salvaged Materials,,,,,,,
Cartesian Temporal Coordinator,406.08,-21.4%,1829,305.06,483.87,12.99,508.14
Central System Controller,538.56,-6.8%,226,536.60,482.93,11.50,2640.14
Defensive Control Node,3918.36,+2.1%,168,3989.41,2000.45,4177.58,3024.83
Electromechanical Hull Sheeting,277.95,+8.0%,48751,281.42,243.80,13.11,475.58
Emergent Combat Analyzer,225.42,-10.5%,777,201.17,445.76,12.99,751.97
Emergent Combat Intelligence,2129.16,-6.1%,186,2142.76,2045.73,11.49,3015.02
Fused Nanomechanical Engines,375.48,+6.1%,918,357.40,500.32,16677.49,708.03
Heuristic Selfassemblers,2563.80,-89.0%,1177,280.05,3353.57,10355.13,1209.79
Jump Drive Control Nexus,1034.99,-3.2%,165,1049.52,708.43,11.99,1128.56
Melted Nanoribbons,4781387.71,+1.6%,3368,4824667.18,4700007.91,4188907.22,5071688.39
Modified Fluid Router,12361.18,+13.3%,23174,12368.14,11116.32,1002.45,19041.99
Neurovisual Input Matrix,293.75,+3.4%,6996,303.84,218.22,500.16,428.70
Powdered C-540 Graphite,274.46,+0.3%,9628,275.11,257.25,12.99,668.35
Resonance Calibration Matrix,999.74,+0.4%,601,1002.09,800.50,12.99,1207.05
Thermoelectric Catalysts,2848.34,-16.2%,180,2833.52,3500.43,11.00,3927.02
,,,,,,,
Ancient Relics,,,,,,,
Intact Armor Nanobot,20989639.33,-38.1%,0,18152765.42,6671971.33,0.00,20989639.33
Intact Electromechanical Component,21310802.50,-96.3%,0,6549820.51,10001707.00,0.00,21310802.50
Intact Hull Section,66732944.33,+124.8%,0,81111111.44,70200000.00,0.00,66732944.33
Intact Power Cores,18166630.71,-17.4%,0,22500065.00,10001707.00,0.00,18166630.71
Intact Thruster Sections,19474836.30,-23.0%,0,14187586.21,4289760.14,0.00,19474836.30
Intact Weapon Subroutines,45697403.33,-34.4%,0,17203999.90,10001707.00,0.00,45697403.33
Malfunctioning Armor Nanobot,7170895.28,-16.3%,0,6320088.61,3666667.33,0.00,7170895.28
Malfunctioning Electromechanical Component,4028817.32,-50.4%,0,2750001.05,2477846.92,0.00,4028817.32
Malfunctioning Hull Section,18968055.90,-28.8%,0,16553125.05,27909182.01,0.00,18968055.90
Malfunctioning Power Cores,7147472.96,-70.3%,0,3744848.52,6523412.29,20000000.00,7147472.96
Malfunctioning Thruster Sections,7258820.80,-37.4%,0,4875228.09,2000000.93,0.00,7258820.80
Malfunctioning Weapon Subroutines,20418049.64,-60.8%,0,8100002.14,7153125.98,20000000.00,20418049.64
Wrecked Armor Nanobot,56898.72,-92.8%,0,4955.30,369762.22,2002500.00,56898.72
Wrecked Electromechanical Component,22835.20,-91.5%,0,3832.54,104545.27,1934666.67,22835.20
Wrecked Hull Section,2885059.03,+4.0%,0,1966666.40,10113749.75,26571428.57,2885059.03
Wrecked Power Cores,17685.48,-48.1%,0,4205.65,39328.58,1047692.31,17685.48
Wrecked Thruster Sections,21135.20,-99.3%,0,26349.88,29867.75,1676666.67,21135.20
Wrecked Weapon Subroutines,506606.44,-75.4%,0,104084.76,523309.52,1108000.00,506606.44
,,,,,,,
Hybrid Datacores,,,,,,,
Datacore - Defensive Subsystems Engineering,2112.75,-11.4%,0,1127.80,15053.98,750250.12,2112.75
Datacore - Electronic Subsystems Engineering,2570.47,-61.1%,0,2388.74,4452.47,204800.00,2570.47
Datacore - Engineering Subsystems Engineering,2528.44,-100.0%,0,893.81,6430.82,4960.34,2528.44
Datacore - Offensive Subsystems Engineering,3060.33,-17.0%,0,1183.02,13251.54,436031.58,3060.33
Datacore - Propulsion Subsystems Engineering,4545.74,-78.0%,0,1930.00,5244.75,370138.46,4545.74
,,,,,,,
Hybrid Decryptors,,,,,,,
R.A.M.- Hybrid Technology,552642.31,-70.0%,0,149485.62,461525.43,275810.81,552642.31
Amarr Hybrid Tech Decryptor,140273.30,-65.2%,0,32764.67,275379.31,5399999.80,140273.30
Caldari Hybrid Tech Decryptor,3774652.41,-6.0%,0,2915446.83,2088450.24,3175000.00,3774652.41
Gallente Hybrid Tech Decryptor,68051.04,+69.1%,0,85072.79,257266.58,300005.00,68051.04
Minmatar Hybrid Tech Decryptor,126178.10,+6.4%,0,137583.22,103970.59,1090911.82,126178.10
,,,,,,,
Fullerenes,,,,,,,
Fullerite-C28,8464.84,-17.3%,0,5466.14,3628.68,368.89,8464.84
Fullerite-C32,14166.27,-1.2%,0,13994.02,7796.08,3481.94,14166.27
Fullerite-C50,9737.31,-70.5%,0,5552.39,4484.92,1097.26,9737.31
Fullerite-C60,577.12,-74.0%,0,123.40,197.87,160.50,577.12
Fullerite-C70,279.18,-28.4%,0,104.50,132.76,416.55,279.18
Fullerite-C72,4397.29,-54.5%,0,2477.57,2412.18,708.10,4397.29
Fullerite-C84,353.22,-80.2%,0,74.14,139.45,398.76,353.22
Fullerite-C320,116416.85,+3.1%,0,82013.27,51835.73,76429.89,116416.85
Fullerite-C540,58831.12,-25.2%,0,40689.01,39508.57,3550.50,58831.12
,,,,,,,
Hybrid Polymers,,,,,,,
C3-FTM Acid,3912290.89,-36.1%,0,2623617.61,2778289.48,0.00,3912290.89
Carbon-86 Epoxy Resin,1807488.62,+27.2%,0,1811690.76,1198246.41,0.00,1807488.62
Fullerene Intercalated Graphite,1104.09,+26.7%,0,693.12,8642.96,0.00,1104.09
Fulleroferrocene,1900.48,-0.0%,0,1233.96,1958.69,0.00,1900.48
Graphene Nanoribbons,87267.53,+2.9%,0,75578.01,12866.32,0.00,87267.53
Lanthanum Metallofullerene,2798.16,-87.5%,0,5338.12,2905.89,0.00,2798.16
Methanofullerene,10969.47,-8.8%,0,7777.35,4608.94,0.00,10969.47
PPD Fullerene Fibers,16813.07,-10.8%,0,11057.34,3842.98,0.00,16813.07
Scandium Metallofullerene,56305.23,-29.0%,0,40163.01,25407.59,0.00,56305.23
,,,,,,,
Booster Gases,,,,,,,
Amber Mykoserocin,2214.95,-18.7%,0,1515.95,1033.51,0.00,2214.95
Azure Mykoserocin,9621.53,-84.4%,0,3483.64,2318.93,3423.69,9621.53
Celadon Mykoserocin,16198.15,-93.8%,0,300.00,8788.94,0.00,16198.15
Golden Mykoserocin,5109.93,-100.0%,0,1999.27,2936.11,0.00,5109.93
Lime Mykoserocin,4790.59,-16.5%,0,2000.03,8431.46,1.00,4790.59
Malachite Mykoserocin,11701.36,-100.0%,0,0.00,0.00,0.00,11701.36
Vermillion Mykoserocin,10234.39,-74.6%,0,4427.22,4845.18,7829.01,10234.39
Viridian Mykoserocin,9216.35,-82.7%,0,9919.56,20000.00,0.00,9216.35
Amber Cytoserocin,57735.50,-30.7%,0,39834.63,66304.89,11.13,57735.50
Azure Cytoserocin,66522.39,+5.2%,0,52571.94,59011.44,43570.18,66522.39
Celadon Cytoserocin,94369.30,-96.5%,0,62018.70,71510.74,0.00,94369.30
Golden Cytoserocin,99291.73,-100.0%,0,0.00,0.00,0.00,99291.73
Lime Cytoserocin,54713.29,-100.0%,0,34175.31,46640.34,2000.00,54713.29
Malachite Cytoserocin,58338.45,-48.6%,0,59382.43,0.00,0.00,58338.45
Vermillion Cytoserocin,125515.05,-47.6%,0,66511.23,29769.33,0.00,125515.05
Viridian Cytoserocin,78552.49,-36.3%,0,40449.59,50000.00,0.00,78552.49
,,,,,,,
Planetary Raw Materials (R0),,,,,,,
Aqueous Liquids,1.28,-31.3%,27143421,1.40,0.96,0.93,2.10
Autotrophs,4.50,-82.0%,7219808,3.17,8.30,4.66,2.98
Base Metals,0.90,+66.1%,11534705,1.04,0.90,0.53,1.87
Carbon Compounds,0.68,-4.6%,6724742,0.89,0.65,0.56,1.35
Complex Organisms,2.60,-98.1%,2508691,2.58,2.58,2.85,3.65
Felsic Magma,2.44,-38.5%,1993063,3.37,2.42,2.93,2.68
Heavy Metals,2.50,-39.6%,0,1.89,2.08,1.14,2.50
Ionic Solutions,5.93,-20.6%,0,2.66,6.71,2.68,5.93
Micro Organisms,0.75,-17.8%,5793588,0.78,0.59,0.79,1.43
Noble Gas,1.08,+74.2%,9607112,1.03,1.02,0.52,1.49
Noble Metals,4.25,-29.5%,0,3.12,3.90,2.01,4.25
Non-CS Crystals,3.50,+14.3%,0,3.17,4.02,6.22,3.50
Planktic Colonies,2.84,-47.2%,4901997,3.13,2.84,2.10,2.18
Reactive Gas,2.56,-97.7%,8262008,2.10,3.05,3.51,1.71
Suspended Plasma,1.47,-4.7%,3636397,1.40,1.49,0.51,1.78
,,,,,,,
Planetary Processed Materials (P1),,,,,,,
Bacteria,118.91,+13.5%,1889886,109.34,136.16,153.61,180.37
Biofuels,124.25,-7.4%,461476,126.82,107.99,132.72,174.48
Biomass,363.17,+4.6%,299752,349.96,382.22,351.62,447.45
Chiral Structures,435.51,-71.3%,253942,409.12,401.88,172.24,358.87
Electrolytes,949.51,-13.6%,1132866,963.25,1088.83,517.08,1097.01
Industrial Fibers,395.22,+44.0%,183169,401.18,395.22,421.69,435.78
Oxidizing Compound,178.20,+65.0%,577256,178.98,221.77,213.94,243.31
Oxygen,223.48,-3.7%,5484036,221.13,223.68,195.57,301.47
Plasmoids,260.00,-61.1%,0,133.11,97.76,79.59,260.00
Precious Metals,393.09,-28.3%,1273166,390.32,446.30,337.37,593.72
Proteins,289.71,+27.7%,0,371.07,247.46,606.21,289.71
Reactive Metals,256.94,-6.6%,0,195.61,191.55,131.62,256.94
Silicon,523.99,+109.9%,377256,523.99,336.06,283.80,328.94
Toxic Metals,256.34,-28.6%,1577447,259.23,232.41,222.00,344.38
Water,369.81,-43.2%,0,324.14,230.95,244.80,369.81
,,,,,,,
Planetary Refined Commodities (P2),,,,,,,
Biocells,3428.10,+16.7%,36552,3662.25,2847.68,2067.99,5001.83
Construction Blocks,3595.19,+25.2%,60176,3595.19,1513.46,1573.02,3520.97
Consumer Electronics,3514.08,+9.0%,328450,3484.11,3741.79,3126.55,2813.70
Coolant,14930.99,-1.6%,740412,14930.99,20982.03,14362.56,15966.93
Enriched Uranium,8502.06,+6.7%,863292,8529.06,8393.28,11533.63,9134.06
Fertilizer,2174.05,-47.6%,0,1612.14,2183.11,2680.64,2174.05
Genetically Enhanced Livestock,4982.43,-5.7%,0,5464.13,4787.26,4152.40,4982.43
Livestock,957.55,-16.5%,5670,2253.63,877.34,690.21,2219.59
Mechanical Parts,8087.50,+71.3%,1197821,8068.27,7896.84,5182.88,7214.44
Microfiber Shielding,8580.74,+45.7%,0,10455.50,9587.61,100.00,8580.74
Miniature Electronics,3568.60,+5.1%,65349,3568.60,1326.83,228.97,4035.28
Nanites,2061.74,-3.0%,0,1657.64,1484.43,1586.52,2061.74
Oxides,8268.37,-54.0%,0,3674.11,4469.00,209.40,8268.37
Polyaramids,9029.78,-45.0%,3746,9029.78,5029.68,0.00,8618.16
Polytextiles,1674.97,-84.4%,49965,2095.55,1590.99,3601.32,2920.38
Rocket Fuel,5463.19,+2.5%,69600,5910.31,3942.81,4705.60,7842.21
